X1,Y1,Z1,X2,Y2,Z2
2247,1054.5,210,2275.5,1039.5,217.5
2256,1026,243.75,2259,1002,236.25
2259,1002,236.25,2272.5,981,210
2259,1002,236.25,2239.5,1008,258.75
2239.5,1008,258.75,2239.5,1015.5,255
2239.5,1015.5,255,2250,1029,251.25
2239.5,1015.5,255,2227.5,1021.5,262.5
2239.5,1008,258.75,2220,1005,285
2220,1005,285,2208,999,288.75
2220,1005,285,2260.5,1045.5,300
2208,999,288.75,2190,954,322.5
2190,954,322.5,2191.5,934.5,318.75
2191.5,934.5,318.75,2097,939,281.25
2097,939,281.25,2139,934.5,225
2139,934.5,225,2137.5,930,210
2137.5,930,210,2112,943.5,183.75
2137.5,930,210,2142,934.5,195
2139,934.5,225,2155.5,946.5,217.5
2097,939,281.25,2077.5,898.5,311.25
2097,939,281.25,2122.5,969,311.25
2122.5,969,311.25,2152.5,949.5,266.25
2122.5,969,311.25,2136,964.5,337.5
2136,964.5,337.5,2106,904.5,360
2106,904.5,360,2107.5,892.5,363.75
2107.5,892.5,363.75,2166,786,281.25
2107.5,892.5,363.75,2083.5,880.5,375
2083.5,880.5,375,2094,909,363.75
2094,909,363.75,2056.5,934.5,337.5
2094,909,363.75,2106,904.5,360
2083.5,880.5,375,2010,885,345
2010,885,345,2010,880.5,333.75
2136,964.5,337.5,2146.5,976.5,345
2146.5,976.5,345,2172,963,352.5
2172,963,352.5,2190,954,322.5
2172,963,352.5,2223,1017,356.25
2223,1017,356.25,2229,1018.5,352.5
2229,1018.5,352.5,2287.614258,1015.788025,289.953888
2287.614258,1015.788025,289.953888,2304,966,285
2229,1018.5,352.5,2230.5,1032,345
2223,1017,356.25,2107.5,1081.5,378.75
2107.5,1081.5,378.75,2112,1093.5,386.25
2112,1093.5,386.25,2109,1134,371.25
2109,1134,371.25,2092.5,1132.5,371.25
2092.5,1132.5,371.25,2055,1134,363.75
2055,1134,363.75,2061,1156.5,322.5
2061,1156.5,322.5,2088,1162.5,281.25
2061,1156.5,322.5,2079,1110,303.75
2061,1156.5,322.5,2055,1183.5,318.75
2055,1134,363.75,2041.5,1129.5,367.5
2092.5,1132.5,371.25,2095.5,1095,390
2095.5,1095,390,2091,1084.5,390
2091,1084.5,390,2068.013672,1078.594482,382.423401
2068.013672,1078.594482,382.423401,2088,1054.5,371.25
2088,1054.5,371.25,2104.5,1039.5,375
2104.5,1039.5,375,2148,1051.5,345
2148,1051.5,345,2163,1075.5,341.25
2163,1075.5,341.25,2170.5,1141.5,356.25
2170.5,1141.5,356.25,2184,1179,330
2184,1179,330,2173.5,1222.5,311.25
2173.5,1222.5,311.25,2141.368164,1187.789551,275.596344
2141.368164,1187.789551,275.596344,2152.5,1162.5,232.5
2152.5,1162.5,232.5,2175,1168.5,210
2152.5,1162.5,232.5,2118,1120.5,243.75
2118,1120.5,243.75,2118,1108.5,251.25
2118,1108.5,251.25,2107.5,1116,262.5
2107.5,1116,262.5,2118,1120.5,243.75
2107.5,1116,262.5,2115.466553,1121.237183,296.357239
2115.466553,1121.237183,296.357239,2118,1177.5,318.75
2118,1177.5,318.75,2086.5,1173,300
2118,1177.5,318.75,2122.5,1228.5,345
2118,1108.5,251.25,2248.5,1189.5,255
2173.5,1222.5,311.25,2170.5,1275,315
2184,1179,330,2200.5,1153.5,341.25
2200.5,1153.5,341.25,2206.5,1116,360
2200.5,1153.5,341.25,2170.5,1141.5,356.25
2170.5,1141.5,356.25,2115,1140,375
2115,1140,375,2097,1236,375
2148,1051.5,345,2146.5,976.5,345
2104.5,1039.5,375,2065.5,1000.5,352.5
2065.5,1000.5,352.5,2052,1020,326.25
2052,1020,326.25,2067.451172,960.449707,300.007507
2067.451172,960.449707,300.007507,2056.5,934.5,337.5
2052,1020,326.25,2041.5,1030.5,337.5
2065.5,1000.5,352.5,2049,982.5,356.25
2049,982.5,356.25,2038.5,960,326.25
2049,982.5,356.25,2052,975,371.25
2052,975,371.25,2082,960,390
2052,975,371.25,2083.5,1047,405
2083.5,1047,405,2088,1054.5,371.25
2083.5,1047,405,2094,1048.5,412.5
2094,1048.5,412.5,2104.5,1078.5,386.25
2104.5,1078.5,386.25,2091,1084.5,390
2094,1048.5,412.5,2112,1024.5,405
2095.5,1095,390,2106,1098,393.75
2106,1098,393.75,2091,1128,420
2091,1128,420,2049,1113,420
2049,1113,420,1978.5,1123.5,401.25
1978.5,1123.5,401.25,1942.5,1131,401.25
1942.5,1131,401.25,1924.5,1131,405
1924.5,1131,405,1893,1119,397.5
1924.5,1131,405,1899,1158,416.25
1899,1158,416.25,1905,1165.5,423.75
1905,1165.5,423.75,1906.5,1179,405
1906.5,1179,405,1920,1186.5,401.25
1920,1186.5,401.25,1947,1204.5,397.5
1947,1204.5,397.5,1927.5,1233,393.75
1927.5,1233,393.75,1954.5,1300.5,375
1927.5,1233,393.75,1975.5,1269,412.5
1947,1204.5,397.5,1962,1204.5,423.75
1962,1204.5,423.75,1966.5,1203,427.5
1966.5,1203,427.5,1989,1192.5,408.75
1989,1192.5,408.75,1999.5,1188,408.75
1999.5,1188,408.75,2086.5,1192.5,397.5
1999.5,1188,408.75,2008.5,1203,431.25
2008.5,1203,431.25,1989,1192.5,408.75
2008.5,1203,431.25,2049,1185,442.5
2049,1185,442.5,2041.5,1272,438.75
2041.5,1272,438.75,2055,1263,416.25
2055,1263,416.25,2054.787109,1169.03479,389.618591
2054.787109,1169.03479,389.618591,1978.5,1123.5,401.25
2055,1263,416.25,2044.5,1287,420
2044.5,1287,420,2041.5,1290,412.5
2041.5,1290,412.5,2033.538574,1309.404175,404.378693
2041.5,1290,412.5,2046.340576,1294.658081,416.354858
2044.5,1287,420,2041.5,1272,438.75
2049,1185,442.5,2053.5,1174.5,446.25
2053.5,1174.5,446.25,2064,1153.5,438.75
2064,1153.5,438.75,2049,1113,420
2064,1153.5,438.75,2070,1147.5,438.75
2070,1147.5,438.75,2091,1128,420
2070,1147.5,438.75,2061,1051.5,457.5
2061,1051.5,457.5,2065.5,1045.5,453.75
2061,1051.5,457.5,2058,1053,453.75
2058,1053,453.75,2042.956665,1011.883545,445.454071
2042.956665,1011.883545,445.454071,1992,1027.5,412.5
1992,1027.5,412.5,1969.5,985.5,405
1969.5,985.5,405,1944,973.5,390
1944,973.5,390,1945.5,961.5,375
1944,973.5,390,1893,1003.5,375
1969.5,985.5,405,1999.5,930,408.75
1992,1027.5,412.5,1983,1042.5,423.75
1983,1042.5,423.75,1962,1051.5,420
1962,1051.5,420,1941,1080,401.25
1962,1051.5,420,1924.5,1029,412.5
1924.5,1029,412.5,1918.5,1030.5,401.25
1924.5,1029,412.5,1930.493896,986.078674,445.38092
1930.493896,986.078674,445.38092,1894.5,1000.5,461.25
1894.5,1000.5,461.25,1890,1008,461.25
1890,1008,461.25,1888.5,1015.5,446.25
1888.5,1015.5,446.25,1878,1015.5,431.25
1878,1015.5,431.25,1851,1002,420
1851,1002,420,1819.5,1018.5,408.75
1819.5,1018.5,408.75,1806,964.5,363.75
1819.5,1018.5,408.75,1783.188965,1025.513184,405
1783.188965,1025.513184,405,1741.5,970.5,405
1851,1002,420,1866,936,438.75
1866,936,438.75,1896.613403,931.284424,427.457153
1896.613403,931.284424,427.457153,1873.5,910.5,420
1866,936,438.75,1848,927,461.25
1848,927,461.25,1806,957,450
1806,957,450,1792.5,978,435
1792.5,978,435,1792.5,967.5,457.5
1792.5,967.5,457.5,1806,957,450
1792.5,967.5,457.5,1764,982.5,457.5
1764,982.5,457.5,1698,966,450
1764,982.5,457.5,1776,991.5,450
1776,991.5,450,1792.5,978,435
1776,991.5,450,1792.5,1027.5,457.5
1792.5,1027.5,457.5,1863,1041,468.75
1863,1041,468.75,1879.5,1036.5,435
1879.5,1036.5,435,1870.5,1030.5,420
1870.5,1030.5,420,1839,1068,408.75
1839,1068,408.75,1855.5,1108.5,405
1855.5,1108.5,405,1863,1113,401.25
1863,1113,401.25,1863,1119,371.25
1863,1113,401.25,1882.5,1116,416.25
1855.5,1108.5,405,1840.5,1119,405
1840.5,1119,405,1840.5,1126.5,397.5
1840.5,1126.5,397.5,1788,1144.5,401.25
1788,1144.5,401.25,1785,1140,393.75
1785,1140,393.75,1777.5,1141.5,378.75
1785,1140,393.75,1776,1102.5,401.25
1776,1102.5,401.25,1744.5,1099.5,401.25
1776,1102.5,401.25,1794,1087.5,416.25
1794,1087.5,416.25,1840.5,1119,405
1794,1087.5,416.25,1839,1068,408.75
1788,1144.5,401.25,1803,1180.5,412.5
1803,1180.5,412.5,1797,1251,393.75
1797,1251,393.75,1777.5,1258.5,390
1777.5,1258.5,390,1765.5,1267.5,375
1765.5,1267.5,375,1788,1317,360
1788,1317,360,1809,1300.5,360
1788,1317,360,1797,1395,378.75
1797,1395,378.75,1800.008911,1449.928955,374.368042
1800.008911,1449.928955,374.368042,1881,1497,337.5
1881,1497,337.5,1891.5,1533,322.5
1891.5,1533,322.5,1879.5,1540.5,318.75
1879.5,1540.5,318.75,1860,1540.5,303.75
1860,1540.5,303.75,1851,1551,288.75
1851,1551,288.75,1847.945557,1511.120361,240.129471
1847.945557,1511.120361,240.129471,1762.5,1450.5,240
1851,1551,288.75,1854,1557,292.5
1854,1557,292.5,1854,1560,288.75
1854,1560,288.75,1846.5,1570.5,266.25
1854,1560,288.75,1880.699463,1588.880127,289.117065
1880.699463,1588.880127,289.117065,1860,1582.5,318.75
1860,1582.5,318.75,1878,1555.5,330
1878,1555.5,330,1879.5,1540.5,318.75
1878,1555.5,330,1918.5,1578,341.25
1918.5,1578,341.25,1890,1623,341.25
1890,1623,341.25,1884,1672.5,326.25
1884,1672.5,326.25,1837.5,1656,315
1837.5,1656,315,1810.5,1665,333.75
1810.5,1665,333.75,1754.214111,1693.153809,330
1754.214111,1693.153809,330,1740,1638,300
1810.5,1665,333.75,1815,1666.5,341.25
1815,1666.5,341.25,1825.5,1666.5,337.5
1825.5,1666.5,337.5,1833,1707,296.25
1833,1707,296.25,1830,1705.5,285
1830,1705.5,285,1827,1707,277.5
1827,1707,277.5,1780.5,1710,232.5
1827,1707,277.5,1834.5,1732.5,266.25
1834.5,1732.5,266.25,1849.31665,1753.437012,238.337814
1849.31665,1753.437012,238.337814,1828.5,1753.5,210
1828.5,1753.5,210,1821,1758,198.75
1821,1758,198.75,1801.5,1756.5,176.25
1821,1758,198.75,1828.5,1753.5,210
1834.5,1732.5,266.25,1807.5,1752,270
1830,1705.5,285,1882.5,1684.5,318.75
1882.5,1684.5,318.75,1887,1674,285
1887,1674,285,1891.5,1644,258.75
1887,1674,285,1899,1677,322.5
1899,1677,322.5,1927.5,1662,300
1927.5,1662,300,1951.5,1636.5,288.75
1927.5,1662,300,1944,1630.5,311.25
1944,1630.5,311.25,1951.5,1636.5,288.75
1944,1630.5,311.25,1971,1617,300
1899,1677,322.5,1890,1677,322.5
1890,1677,322.5,1882.5,1684.5,318.75
1899,1677,322.5,1921.5,1684.5,330
1833,1707,296.25,1831.5,1726.5,300
1825.5,1666.5,337.5,1837.5,1656,315
1815,1666.5,341.25,1839,1623,371.25
1839,1623,371.25,1888.5,1606.5,360
1888.5,1606.5,360,1887,1617,345
1887,1617,345,1852.5,1593,341.25
1852.5,1593,341.25,1805.308105,1603.720581,337.226257
1805.308105,1603.720581,337.226257,1786.5,1569,318.75
1852.5,1593,341.25,1860,1582.5,318.75
1888.5,1606.5,360,1929,1570.5,360
1929,1570.5,360,1920,1573.5,345
1920,1573.5,345,1891.5,1533,322.5
1929,1570.5,360,1929,1591.5,375
1929,1570.5,360,1939.5,1557,367.5
1939.5,1557,367.5,1951.5,1554,363.75
1939.5,1557,367.5,1945.5,1548,371.25
1839,1623,371.25,1815,1615.5,375
1815,1615.5,375,1791,1534.5,371.25
1791,1534.5,371.25,1856.413696,1534.600098,364.598938
1856.413696,1534.600098,364.598938,1845,1530,322.5
1845,1530,322.5,1818,1528.5,300
1845,1530,322.5,1860,1540.5,303.75
1791,1534.5,371.25,1761,1518,356.25
1815,1615.5,375,1684.5,1579.5,390
1815,1666.5,341.25,1747.5,1687.5,375
1884,1672.5,326.25,1890,1677,322.5
1890,1623,341.25,1887,1617,345
1918.5,1578,341.25,1920,1573.5,345
1854,1557,292.5,1860,1540.5,303.75
1881,1497,337.5,1885.5,1485,341.25
1797,1395,378.75,1824.58313,1410.799683,392.147369
1824.58313,1410.799683,392.147369,1776,1413,401.25
1776,1413,401.25,1732.5,1434,390
1732.5,1434,390,1692.881592,1428.838745,405
1692.881592,1428.838745,405,1656,1467,405
1656,1467,405,1749,1494,401.25
1749,1494,401.25,1756.5,1482,390
1756.5,1482,390,1755,1476,390
1755,1476,390,1764,1435.5,348.75
1764,1435.5,348.75,1777.5,1465.5,341.25
1777.5,1465.5,341.25,1785,1456.5,330
1777.5,1465.5,341.25,1786.5,1477.5,341.25
1755,1476,390,1720.951782,1465.27771,390
1720.951782,1465.27771,390,1732.5,1434,390
1756.5,1482,390,1809,1506,390
1749,1494,401.25,1768.5,1513.5,405
1768.5,1513.5,405,1795.456299,1535.205078,419.379211
1795.456299,1535.205078,419.379211,1854,1495.5,405
1854,1495.5,405,1893,1498.5,435
1893,1498.5,435,1912.5,1471.5,416.25
1912.5,1471.5,416.25,1921.5,1462.5,405
1921.5,1462.5,405,1911,1461,367.5
1911,1461,367.5,1894.5,1482,356.25
1911,1461,367.5,1905,1455,363.75
1905,1455,363.75,1920,1446,341.25
1905,1455,363.75,1876.5,1416,375
1876.5,1416,375,1833,1323,348.75
1876.5,1416,375,1948.5,1426.5,360
1921.5,1462.5,405,1954.5,1441.5,393.75
1954.5,1441.5,393.75,1908,1384.5,423.75
1908,1384.5,423.75,1882.5,1368,405
1882.5,1368,405,1842,1326,423.75
1842,1326,423.75,1788,1354.5,412.5
1788,1354.5,412.5,1704.48999,1365.977783,405
1704.48999,1365.977783,405,1689,1345.5,420
1788,1354.5,412.5,1806,1393.5,435
1806,1393.5,435,1780.5,1455,420
1780.5,1455,420,1770,1476,420
1770,1476,420,1750.5,1455,427.5
1750.5,1455,427.5,1738.5,1441.5,420
1738.5,1441.5,420,1743,1438.5,408.75
1743,1438.5,408.75,1732.5,1434,390
1743,1438.5,408.75,1753.5,1437,412.5
1753.5,1437,412.5,1761,1432.5,408.75
1761,1432.5,408.75,1776,1413,401.25
1761,1432.5,408.75,1776,1450.5,427.5
1776,1450.5,427.5,1756.5,1449,431.25
1756.5,1449,431.25,1753.5,1437,412.5
1738.5,1441.5,420,1734,1438.5,427.5
1734,1438.5,427.5,1790.058594,1359.018066,443.822266
1790.058594,1359.018066,443.822266,1744.464844,1392.475586,432.57251
1744.464844,1392.475586,432.57251,1750.5,1341,442.5
1750.5,1341,442.5,1804.5,1297.5,442.5
1804.5,1297.5,442.5,1806,1273.5,435
1806,1273.5,435,1869,1311,420
1869,1311,420,1876.5,1296,412.5
1869,1311,420,1848,1326,427.5
1848,1326,427.5,1858.5,1335,442.5
1858.5,1335,442.5,1885.5,1315.5,468.75
1885.5,1315.5,468.75,1918.5,1303.5,480
1918.5,1303.5,480,1927.5,1314,461.25
1927.5,1314,461.25,1870.737427,1284.571045,450
1870.737427,1284.571045,450,1898.703369,1196.877563,450.000061
1898.703369,1196.877563,450.000061,1869,1189.5,457.5
1869,1189.5,457.5,1852.5,1194,457.5
1852.5,1194,457.5,1824,1200,453.75
1824,1200,453.75,1790.172729,1177.851562,450.000031
1790.172729,1177.851562,450.000031,1735.719971,1198.749512,453.749725
1735.719971,1198.749512,453.749725,1738.5,1225.5,442.5
1738.5,1225.5,442.5,1779,1245,401.25
1779,1245,401.25,1779,1254,390
1779,1254,390,1785,1246.5,401.25
1785,1246.5,401.25,1797,1251,393.75
1779,1245,401.25,1785,1246.5,401.25
1738.5,1225.5,442.5,1750.943237,1290.89624,479.999054
1750.943237,1290.89624,479.999054,1680,1332,468.75
1680,1332,468.75,1690.5,1339.5,450
1680,1332,468.75,1639.5,1273.5,480
1824,1200,453.75,1810.5,1227,468.75
1810.5,1227,468.75,1810.5,1263,438.75
1810.5,1263,438.75,1879.811035,1246.680786,434.561951
1879.811035,1246.680786,434.561951,1911,1195.5,416.25
1911,1195.5,416.25,1920,1186.5,401.25
1911,1195.5,416.25,1899,1186.5,416.25
1899,1186.5,416.25,1906.5,1179,405
1899,1186.5,416.25,1870.5,1179,416.25
1870.5,1179,416.25,1848,1183.5,401.25
1848,1183.5,401.25,1842,1195.5,386.25
1848,1183.5,401.25,1840.5,1146,412.5
1840.5,1146,412.5,1840.5,1126.5,397.5
1840.5,1146,412.5,1851.839844,1154.612061,434.183411
1851.839844,1154.612061,434.183411,1893,1122,438.75
1893,1122,438.75,1896,1117.5,438.75
1896,1117.5,438.75,1903.5,1110,435
1903.5,1110,435,1905,1101,420
1903.5,1110,435,2031,1080,427.5
2031,1080,427.5,1986.51062,1066.476196,396.631134
1986.51062,1066.476196,396.631134,2035.5,1033.5,345
2031,1080,427.5,2035.5,1071,438.75
2035.5,1071,438.75,1983,1042.5,423.75
2035.5,1071,438.75,2044.5,1066.5,438.75
2044.5,1066.5,438.75,2073,1081.5,435
2044.5,1066.5,438.75,2058,1053,453.75
1896,1117.5,438.75,1887,1120.5,453.75
1887,1120.5,453.75,1876.5,1128,468.75
1876.5,1128,468.75,1887,1120.5,453.75
1876.5,1128,468.75,1846.5,1117.5,468.75
1846.5,1117.5,468.75,1832.713135,1066.083984,480
1832.713135,1066.083984,480,1788,1045.5,465
1788,1045.5,465,1779,1066.5,435
1779,1066.5,435,1735.5,1078.5,416.25
1735.5,1078.5,416.25,1738.5,1093.5,408.75
1779,1066.5,435,1773,1071,442.5
1773,1071,442.5,1756.5,1128,453.75
1756.5,1128,453.75,1765.5,1155,427.5
1765.5,1155,427.5,1729.5,1158,420
1729.5,1158,420,1701,1140,416.25
1701,1140,416.25,1653,1104,382.5
1653,1104,382.5,1654.5,1117.5,367.5
1653,1104,382.5,1650,1087.5,371.25
1650,1087.5,371.25,1668,1101,360
1650,1087.5,371.25,1641,1077,371.25
1641,1077,371.25,1630.5,1065,371.25
1630.5,1065,371.25,1589.122925,1039.037964,374.453064
1589.122925,1039.037964,374.453064,1608.541748,1001.91571,371.250641
1608.541748,1001.91571,371.250641,1689,979.5,367.5
1630.5,1065,371.25,1641,1077,371.25
1701,1140,416.25,1701,1119,435
1701,1119,435,1623,1110,435
1729.5,1158,420,1771.5,1176,435
1771.5,1176,435,1819.5,1215,412.5
1819.5,1215,412.5,1822.5,1194,401.25
1819.5,1215,412.5,1809,1254,416.25
1809,1254,416.25,1797,1251,393.75
1809,1254,416.25,1814.440796,1274.424316,409.239166
1814.440796,1274.424316,409.239166,1726.5,1303.5,405
1809,1254,416.25,1810.5,1263,438.75
1771.5,1176,435,1765.5,1155,427.5
1756.5,1128,453.75,1713,1102.5,446.25
1756.5,1128,453.75,1762.5,1141.5,480
1773,1071,442.5,1738.893921,1071.349365,464.999878
1738.893921,1071.349365,464.999878,1714.5,1036.5,465
1714.5,1036.5,465,1711.5,1027.5,446.25
1711.5,1027.5,446.25,1725,1008,442.5
1725,1008,442.5,1692,982.5,435
1725,1008,442.5,1719,1015.5,450
1719,1015.5,450,1713,1024.5,453.75
1713,1024.5,453.75,1717.5,1027.5,468.75
1717.5,1027.5,468.75,1722,1021.5,468.75
1722,1021.5,468.75,1719,1015.5,450
1722,1021.5,468.75,1723.5,994.5,480
1711.5,1027.5,446.25,1713,1024.5,453.75
1714.5,1036.5,465,1717.5,1027.5,468.75
1788,1045.5,465,1792.5,1027.5,457.5
1846.5,1117.5,468.75,1830,1125,480
1876.5,1128,468.75,1890,1150.5,480
1890,1150.5,480,1900.5,1146,480
1890,1150.5,480,1890,1174.5,480
1890,1174.5,480,1869,1189.5,457.5
1890,1174.5,480,1900.5,1192.5,480
1893,1122,438.75,1924.5,1144.5,457.5
1924.5,1144.5,457.5,1933.5,1165.5,450
1933.5,1165.5,450,1905,1165.5,423.75
1933.5,1165.5,450,1953,1168.5,431.25
1953,1168.5,431.25,1942.5,1131,401.25
1953,1168.5,431.25,1966.5,1203,427.5
1933.5,1165.5,450,1962,1185,480
1924.5,1144.5,457.5,1962,1135.5,461.25
1962,1135.5,461.25,1970.697876,1095.279419,458.087463
1970.697876,1095.279419,458.087463,1941.266235,1082.049072,450.146545
1941.266235,1082.049072,450.146545,1976.783447,1050.672119,465.240753
1976.783447,1050.672119,465.240753,1968,1012.5,480
1962,1135.5,461.25,2009.524902,1173.711304,465.541443
2009.524902,1173.711304,465.541443,2032.5,1158,476.25
2032.5,1158,476.25,2053.5,1174.5,446.25
2032.5,1158,476.25,2040,1123.5,480
1870.5,1179,416.25,1899,1158,416.25
1810.5,1263,438.75,1806,1273.5,435
1810.5,1263,438.75,1816.5,1287,461.25
1816.5,1287,461.25,1804.5,1297.5,442.5
1816.5,1287,461.25,1848,1291.5,476.25
1848,1291.5,476.25,1885.5,1315.5,468.75
1848,1291.5,476.25,1897.5,1257,480
1810.5,1227,468.75,1830,1242,480
1852.5,1194,457.5,1855.5,1209,480
1927.5,1314,461.25,1930.5,1332,476.25
1930.5,1332,476.25,1932,1372.5,435
1932,1372.5,435,1911,1380,431.25
1911,1380,431.25,1903.5,1374,431.25
1903.5,1374,431.25,1882.5,1368,405
1903.5,1374,431.25,1874.549316,1395.881226,464.818878
1874.549316,1395.881226,464.818878,1843.5,1393.5,446.25
1843.5,1393.5,446.25,1834.5,1380,453.75
1834.5,1380,453.75,1858.5,1335,442.5
1834.5,1380,453.75,1827,1398,465
1827,1398,465,1837.5,1402.5,450
1837.5,1402.5,450,1843.5,1393.5,446.25
1837.5,1402.5,450,1821,1413,450
1821,1413,450,1806,1393.5,435
1821,1413,450,1813.5,1413,457.5
1813.5,1413,457.5,1809,1414.5,453.75
1809,1414.5,453.75,1810.18457,1448.789307,476.64386
1810.18457,1448.789307,476.64386,1764,1470,468.75
1764,1470,468.75,1749,1455,453.75
1749,1455,453.75,1750.5,1455,427.5
1749,1455,453.75,1728,1444.5,442.5
1728,1444.5,442.5,1734,1438.5,427.5
1728,1444.5,442.5,1723.5,1447.5,450
1723.5,1447.5,450,1698,1467,450
1698,1467,450,1720.5,1443,457.5
1720.5,1443,457.5,1720.5,1438.5,465
1720.5,1438.5,465,1704.17627,1423.852905,479.64856
1704.17627,1423.852905,479.64856,1650,1378.5,438.75
1650,1378.5,438.75,1689,1350,435
1650,1378.5,438.75,1618.986084,1424.401611,450
1720.5,1438.5,465,1756.5,1378.5,461.25
1756.5,1378.5,461.25,1759.5,1359,453.75
1759.5,1359,453.75,1750.5,1341,442.5
1759.5,1359,453.75,1783.5,1347,465
1783.5,1347,465,1804.5,1297.5,442.5
1783.5,1347,465,1811.446411,1366.207642,479.098907
1811.446411,1366.207642,479.098907,1827,1341,480
1756.5,1378.5,461.25,1804.5,1413,461.25
1804.5,1413,461.25,1807.5,1395,480
1698,1467,450,1624.5,1486.5,465
1624.5,1486.5,465,1615.182495,1430.681763,450
1624.5,1486.5,465,1612.5,1501.5,480
1723.5,1447.5,450,1720.5,1443,457.5
1764,1470,468.75,1774.5,1492.5,480
1774.5,1492.5,480,1770,1476,420
1774.5,1492.5,480,1788,1519.5,480
1788,1519.5,480,1864.195557,1477.735596,471.903656
1864.195557,1477.735596,471.903656,1894.5,1492.5,453.75
1894.5,1492.5,453.75,1893,1498.5,435
1894.5,1492.5,453.75,1918.5,1449,465
1788,1519.5,480,1756.958008,1532.344482,479.999207
1756.958008,1532.344482,479.999207,1723.579712,1495.915894,450.088257
1723.579712,1495.915894,450.088257,1651.5,1536,468.75
1651.5,1536,468.75,1648.5,1509,435
1648.5,1509,435,1629,1500,420
1629,1500,420,1638,1540.5,393.75
1638,1540.5,393.75,1701.711182,1528.67334,388.588196
1701.711182,1528.67334,388.588196,1686,1486.5,360
1686,1486.5,360,1624.5,1437,345
1686,1486.5,360,1687.5,1492.5,348.75
1686,1486.5,360,1749,1516.5,360
1638,1540.5,393.75,1606.5,1528.5,363.75
1606.5,1528.5,363.75,1545,1501.5,341.25
1545,1501.5,341.25,1521,1467,333.75
1545,1501.5,341.25,1554,1489.5,337.5
1606.5,1528.5,363.75,1639.5,1596,375
1638,1540.5,393.75,1650,1581,431.25
1650,1581,431.25,1620,1549.5,435
1620,1549.5,435,1648.5,1509,435
1620,1549.5,435,1530,1558.5,446.25
1530,1558.5,446.25,1498.5,1557,427.5
1498.5,1557,427.5,1503,1521,420
1503,1521,420,1462.5,1471.5,405
1462.5,1471.5,405,1462.5,1453.5,390
1462.5,1453.5,390,1485,1443,386.25
1485,1443,386.25,1515,1450.5,375
1515,1450.5,375,1519.5,1446,363.75
1515,1450.5,375,1515,1473,382.5
1515,1473,382.5,1474.945068,1488.592041,374.716705
1474.945068,1488.592041,374.716705,1399.5,1438.5,352.5
1515,1473,382.5,1531.501587,1501.339233,381.144318
1531.501587,1501.339233,381.144318,1470,1557,371.25
1485,1443,386.25,1528.5,1401,405
1528.5,1401,405,1501.543945,1429.373413,419.994995
1501.543945,1429.373413,419.994995,1473,1413,397.5
1473,1413,397.5,1479,1410,382.5
1473,1413,397.5,1446,1366.5,408.75
1446,1366.5,408.75,1434,1329,416.25
1434,1329,416.25,1369.5,1233,405
1434,1329,416.25,1410.168091,1353.846802,434.234497
1410.168091,1353.846802,434.234497,1353,1329,435
1446,1366.5,408.75,1455,1374,431.25
1455,1374,431.25,1464.353271,1408.348389,433.182251
1464.353271,1408.348389,433.182251,1473,1413,397.5
1455,1374,431.25,1459.5,1372.5,431.25
1459.5,1372.5,431.25,1573.5,1341,438.75
1573.5,1341,438.75,1579.5,1335,438.75
1579.5,1335,438.75,1585.5,1291.5,412.5
1585.5,1291.5,412.5,1593,1267.5,390
1593,1267.5,390,1575,1267.5,375
1575,1267.5,375,1597.453857,1292.306519,360.304413
1597.453857,1292.306519,360.304413,1582.5,1327.5,356.25
1575,1267.5,375,1572,1249.5,360
1593,1267.5,390,1620,1270.5,401.25
1620,1270.5,401.25,1647,1252.5,405
1647,1252.5,405,1593,1143,378.75
1647,1252.5,405,1694.632202,1238.114868,404.999908
1694.632202,1238.114868,404.999908,1689.440918,1199.997437,400.887177
1689.440918,1199.997437,400.887177,1716,1185,386.25
1716,1185,386.25,1735.5,1188,371.25
1716,1185,386.25,1723.5,1197,371.25
1723.5,1197,371.25,1717.5,1224,363.75
1717.5,1224,363.75,1726.5,1230,333.75
1620,1270.5,401.25,1605,1260,423.75
1605,1260,423.75,1585.5,1291.5,412.5
1579.5,1335,438.75,1618.799805,1350.49353,435
1618.799805,1350.49353,435,1639.5,1267.5,435
1573.5,1341,438.75,1539,1392,468.75
1539,1392,468.75,1498.942505,1318.723511,450.019196
1498.942505,1318.723511,450.019196,1512,1251,457.5
1512,1251,457.5,1521,1233,446.25
1521,1233,446.25,1537.5,1240.5,412.5
1521,1233,446.25,1534.5,1212,450
1512,1251,457.5,1458,1219.5,450
1458,1219.5,450,1447.5,1189.5,427.5
1447.5,1189.5,427.5,1464,1168.5,420
1464,1168.5,420,1456.408936,1133.047119,405.019287
1456.408936,1133.047119,405.019287,1405.5,1120.5,416.25
1405.5,1120.5,416.25,1417.5,1072.5,416.25
1417.5,1072.5,416.25,1441.5,1063.5,408.75
1417.5,1072.5,416.25,1387.5,1065,420
1387.5,1065,420,1431.693726,1000.498718,390.602661
1431.693726,1000.498718,390.602661,1483.5,1018.5,360
1483.5,1018.5,360,1482,1015.5,341.25
1483.5,1018.5,360,1490.737793,1044.427856,360.028351
1490.737793,1044.427856,360.028351,1523.315063,1036.583862,364.396851
1523.315063,1036.583862,364.396851,1564.5,955.5,367.5
1387.5,1065,420,1344,1060.5,427.5
1344,1060.5,427.5,1302,1030.5,435
1344,1060.5,427.5,1345.5,1069.5,431.25
